"Run","P_OSD_sampled","Cost_SoC","Cost_Exp","QALY_SoC","QALY_Exp","Inc_Cost","Inc_QALY","ICER","NMB"
161,0.0271478262067796,121173.746131124,157027.70071246,1.31219607606067,1.45534691415242,35853.9545813356,0.143150838091759,250462.764027643,-24563.5048302005
162,0.0258306246837869,138716.612823508,177608.757730129,1.04807744785835,1.21467147317739,38892.1449066211,0.166594025319036,233454.620189054,-25752.7075356834
163,0.0249141494099703,146814.784677329,190346.150582953,1.23238479291379,1.44346100107694,43531.3659056239,0.211076208163156,206235.303753303,-26883.5742915876
164,0.0285477171410062,128231.241104056,160118.117084971,1.14259222918768,1.30478746884683,31886.8759809152,0.162195239659143,196595.634051444,-19094.375233759
165,0.0259893325021179,117892.764393551,150684.369042442,1.26882462626648,1.39728826064911,32791.6046488914,0.128463634382624,255259.82357951,-22659.5493414995
166,0.0252223731324803,132018.865481581,175675.944485601,1.19362262264931,1.39196496505988,43657.0790040203,0.198342342410565,220109.727824284,-28013.6201157567
167,0.0261541236838162,135886.837764265,175285.093295159,1.30407980256371,1.51862589239324,39398.2555308946,0.214546089829532,183635.393039316,-22476.7908799496
168,0.0262108917758928,128300.671668241,161299.17286546,1.16341600880109,1.32384488138379,32998.5011972192,0.160428872582697,205689.291871133,-20345.3155877493
169,0.0282627198008359,119368.960815124,154562.915500391,1.22578447286671,1.41269635667787,35193.9546852662,0.186911883811157,188291.691077405,-20452.0274971964
170,0.0266216100375368,131553.579602426,172530.130094467,1.2094433036369,1.4462462019665,40976.5504920402,0.236802898329598,173040.747309631,-22299.6690978865
171,0.0276502135472701,135215.620184786,172575.535112275,1.1841470143771,1.35098445810204,37359.9149274897,0.166837443724933,223930.036887195,-24201.2789034605
172,0.0257706051593604,126406.983790005,177769.562371408,1.11292858995559,1.31994269703059,51362.5785814031,0.207014107074996,248111.490115964,-35035.1689422911
173,0.0268130436382933,126501.5570721,169290.69449358,1.0277143481469,1.22176946753671,42789.1374214794,0.194055119389814,220499.915467448,-27483.8161000854
174,0.0260256640415174,142514.258229127,185917.950500066,1.11038080434238,1.31685676209362,43403.6922709391,0.206475957751238,210211.846181297,-27118.7270071412
175,0.026636064134291,128588.732056009,165820.264421122,1.16263107680685,1.33418196181506,37231.532365113,0.171550885008212,217029.089435072,-23701.1425136303
176,0.0251765105964944,139066.813702281,182420.408516241,1.42690347406275,1.60856469560461,43353.5948139603,0.181661221541852,238650.794297187,-29025.7926097329
177,0.0245120793172526,134857.962052855,166838.684594863,1.22786786713666,1.37516756880632,31980.7225420083,0.147299701669654,217113.287939515,-20363.047771621
178,0.0274033888437707,130883.862950109,162919.790597096,1.13437874495213,1.26835655307854,32035.9276469864,0.133977808126412,239113.686773853,-21468.9639422481
179,0.0246106646851196,138190.400120481,180653.874727041,1.39869159998137,1.62387834877517,42463.4746065608,0.225186748793803,188570.041683241,-24702.7705424448
180,0.0256055116811049,126406.681708744,158484.406323621,1.0615783466924,1.16929172482659,32077.7246148768,0.107713378134198,297806.318681342,-23582.2627680545
181,0.0306833651362765,112876.832188439,160262.788628955,1.05870706486738,1.24151616323458,47385.9564405165,0.182809098367198,259210.054990452,-32967.6200431972
182,0.0286424148019608,131971.183652088,177748.471905951,1.18457423696147,1.42398542521417,45777.2882538632,0.239411188252699,191207.806903097,-26894.6884251845
183,0.0261122057317082,131220.993671665,169004.688931194,1.18389083453035,1.34734241393129,37783.6952595287,0.163451579400941,231161.395919257,-24892.1057405971
184,0.0273129367869775,126825.905737389,174357.301473911,1.3077037611892,1.52640770153209,47531.3957365223,0.218703940342897,217332.141624883,-30281.9972577377
185,0.0258950073261576,118356.471279067,160388.540893393,1.1949681753458,1.37832560836974,42032.0696143259,0.18335743302394,229235.700571997,-27570.4855142947
186,0.0258044226596471,136814.770121103,170914.798443799,1.18858625691151,1.34497205101881,34100.0283226961,0.156385794107291,218050.677284032,-21765.7243556599
